,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Qsox1,0,2.11269733270787,0.294,0.065,0,0.229
Higd2a,0,2.13761871850186,0.308,0.079,0,0.229
St3gal1,0,1.29313494927053,0.444,0.216,0,0.228
Spint2,0,1.57342578668438,0.361,0.133,0,0.228
Hist1h2bc,0,0.640102368791111,0.587,0.359,0,0.228
St13,0,1.64908852582988,0.359,0.131,0,0.228
Soat1,0,2.98079506783815,0.264,0.037,0,0.227
Ctnna1,0,1.26498165173019,0.44,0.213,0,0.227
Eef1a1,0,0.28991269303085,0.728,0.501,0,0.227
Stt3b,0,1.27267517838771,0.429,0.202,0,0.227
Cers2,0,2.39428231005952,0.29,0.064,0,0.226
Msmo1,0,2.42202421521399,0.288,0.062,0,0.226
Atp6v0a1,0,1.04145172304814,0.503,0.277,0,0.226
Fkbp9,0,2.3504592973815,0.27,0.045,0,0.225
Prss23,0,2.84937580864432,0.252,0.029,0,0.223
Vegfb,0,2.46684212249364,0.275,0.053,0,0.222
Ddost,0,1.68256769940749,0.346,0.124,0,0.222
Abcc1,0,2.15420957221269,0.296,0.074,0,0.222
Csrp1,0,2.28842916537057,0.259,0.04,0,0.219
Mertk,0,2.31503335793264,0.261,0.042,0,0.219
Ddt,0,2.07913512112702,0.297,0.078,0,0.219
Slc38a1,0,1.89511298661533,0.294,0.075,0,0.219
Scd2,0,2.04185558549382,0.282,0.063,0,0.219
Tmx4,0,1.72014191378404,0.33,0.112,0,0.218
Abcd3,0,2.2892983606663,0.284,0.066,0,0.218
Rab2a,0,1.31339732535093,0.414,0.196,0,0.218
Tmed4,0,1.94306529512331,0.311,0.094,0,0.217
Tm9sf3,0,1.20807319542339,0.445,0.228,0,0.217
Gabarap,0,1.59286609133913,0.332,0.116,0,0.216
Parva,0,2.71893749754903,0.256,0.04,0,0.216
Asah1,0,2.00482776628485,0.293,0.078,0,0.215
Fuca1,0,2.03204491586377,0.293,0.079,0,0.214
Osbpl1a,0,2.39627120362145,0.267,0.056,0,0.211
Pole4,0,2.84110763030149,0.25,0.039,0,0.211
Tmem30a,0,1.15960494396635,0.439,0.228,0,0.211
Ctnnal1,0,2.25282808423183,0.266,0.056,0,0.21
Capns1,0,1.95245960671446,0.288,0.078,0,0.21
Plbd2,0,2.31659817472669,0.273,0.064,0,0.209
Echs1,0,2.05496795495186,0.287,0.078,0,0.209
Arhgef18,0,2.23854549351568,0.267,0.059,0,0.208
Pip4p2,0,2.47219715425639,0.257,0.05,0,0.207
Dag1,0,1.76793809806457,0.297,0.09,0,0.207
Reep5,0,1.93148021099647,0.285,0.079,0,0.206
Nrep,0,1.22783090764189,0.399,0.194,0,0.205
Clptm1,0,1.00752441913121,0.476,0.271,0,0.205
Sdc2,0,2.33951901414935,0.256,0.052,0,0.204
Chchd2,0,0.96171330877085,0.525,0.322,0,0.203
Prodh,0,2.22866530100816,0.264,0.061,0,0.203
Gclm,0,1.88614717751693,0.268,0.066,0,0.202
Cox7b,0,1.25954017945315,0.39,0.188,0,0.202
Ndufb11,0,0.887575186793749,0.484,0.283,0,0.201
Tubb4b,0,1.32091547339207,0.339,0.139,0,0.2
